permit_number,permit_type_descr,permit_subtype_descr,date_entered,date_issued,construction_cost,address,city,state,zip,contact,ivr_tracking_number,purpose,lat,lon,category,type_subtype
2020023522,Building Residential - New,"Accessory Structure, Shed / Storage Bldg",2020-04-14,2020-04-14,9274.0,6409  WILDGROVE DR,ANTIOCH,TN,37013,SELF CONTRACTOR RESIDENTIAL (SEE APPLICANT INFORMATION),3802301,"Aurelio 629 867 9142
to install a 12 x 16 detached storage building to rear of residence.  not to be used for living or commercial purposes.  max allowed height is 16'.  10' min rear s/b; 3' min side s/b.",36.029649,-86.58185,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Shed / Storage Bldg"
2020019682,Building Residential - New,Single Family Residence,2020-03-26,2020-04-14,194590.0,2914  STOKERS LN,NASHVILLE,TN,37218,"C & H PROPERTIES, LLC",3792371,"to construct 1605SF single family residence with 95SF porches and 112SF decks. 5' min. side setback, 20' min. rear setback, 35.95� min. front setback (contextual average). Attached unit 2 of 2. Lot coverage is 997SF of max 2,650SF lot coverage. Not to be over any easements. Max height 3 stories or 45�. ***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.* For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835. No more than three signs are required.***.  R6-A zoning.  all parking must be located to rear of residence.  must comply fully with metro council bills 2014-725 and 2014-770.",36.2116,-86.816354,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2019072593,Building Residential - New,Single Family Residence,2019-11-26,2020-04-14,222484.0,832  YOUNGS LN,NASHVILLE,TN,37207,EASTEND CONTRACTING LLC,3735950,"To construct 832 Youngs Lane  of new HPR/duplex family residence with 1975 sq ft of living space, 235 sq ft of garage, and 510 sq ft of porches and decks. Minimum 5 ft side setbacks, 45.6 ft minimum front setback and 20 ft minimum rear setback.  Minimum 6 ft between structures. Must conform to all easements on property. Maximum height of 1.5 to width ratio from natural grade. Maximum building coverage on total parcel not to exceed 45%..Must conform with all easements on property... Pursuant # 2006-1263  Metro Code of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.   For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required. Sidewalks ARE required for this project because this parcel is within the USD and on a street in the Major and Collector Street Plan.
You are eligible to contribute to the Pedestrian Benefit Zone in-lieu of construction",36.204825,-86.80125100000001,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020019679,Building Residential - New,Single Family Residence,2020-03-26,2020-04-14,194590.0,2912  STOKERS LN,NASHVILLE,TN,37218,"C & H PROPERTIES, LLC",3792357,"to construct 1605SF single family residence with 95SF porches and 112SF decks. 5' min. side setback, 20' min. rear setback, front setback minimum of 35.95' (contextual average). Attached unit 1 of 2. lot coverage is 1005SF of max 2,650SF lot coverage. Not to be over any easements. Max height 3 stories or 45�. ***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.* For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835. No more than three signs are required.***R6-A zoning.  all parking must be located to rear of residence.  must comply fully with metro council bills 2014-725 and 770.",36.211515000000006,-86.816849,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020020897,Building Residential - New,Single Family Residence,2020-04-01,2020-04-14,282489.0,537B  CROLEY DR,NASHVILLE,TN,37209,MILLER HAND PAINTING & RESTORATION INC,3795489,"parent parcel is map 90-16 parcel 125, is zoned R8, contains 9000 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit B of proposed horizonal property line regime duplex with 2330 sf living area, 273 sf attached garage and 176 sf porch area.  unit detached.  max allowed height is 33'.  min required distance between structures is 6' min with no bump outs.  41.575' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835. must comply fully with metro council bills 2014-725 and 2014-770.  POC JASON M HAND 615-405-7076.",36.151906,-86.873956,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020014884,Building Residential - New,Single Family Residence,2020-03-06,2020-04-14,266728.0,504B  NICHOL RD,NASHVILLE,TN,37209,SOUTHERN SPACES LLC,3775958,"parent parcel is map 91-10 parcel 225, is zoned R8, contains 8017 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit A of proposed horizonal property line regime duplex with 2200 sf living area and 230 sf porch areas.  units detached.  max allowed height is 33'.  min required distance between structures is 6' min with no bump outs.  54.9' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.  must comply fully with metro council bills 2014-725 and 2014-770.",36.154164,-86.863119,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020013727,Building Residential - New,Single Family Residence,2020-03-02,2020-04-13,649119.0,1209  SWEETBRIAR AVE,NASHVILLE,TN,37212,KE HOLDINGS,3771719,"to construct 5354SF single family residence with 871SF garage and 858SF porches. 5' min. side setback, 20' min. rear setback, front setback at 29.8' per avg. not to be over any easements.
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.124132,-86.790653,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020013448,Building Residential - New,Single Family Residence,2020-02-28,2020-04-13,530694.0,4426  SCENIC DR,NASHVILLE,TN,37204,"HALLMARK BUILDING GROUP, INC",3768952,"to construct 4711SF single family residence with 613SF garage and 424Sf porches. 10' min. side setback, 20' min. rear setback, front setback at 90' more than triple table. unit 1 of 2. lot coverage is 3785SF of max 19912SF lot coverage. not to be over any easements. Max height 3 stories or 39.2�.
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.090568,-86.795651,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020022837,Building Residential - New,"Accessory Structure, Shed / Storage Bldg",2020-04-10,2020-04-13,4000.0,112 E FAIRVIEW DR,NASHVILLE,TN,37218,"BALCER, STEFAN",3800368,"PERMIT TO REPAIR 14�X16� (224 SQFT) DETACHED SHED TO REAR OF EXISTING SINGLE FAMILY RESIDENCE� ...16� MAX HEIGHT FROM NATURAL GRADE TO PEAK� �3� MINIMUM SIDE� �10� MINIMUM REAR SETBACK� �NOT TO BE USED FOR LIVING NOR COMMERCIAL PURPOSES... � 

APPLICANT ACKNOWLEDGES  APPLYING FOR THIS SELF-BUILDING PERMIT IN OWN NAME, & WILL ACT AS OWN CONTRACTOR ACCEPTING FULL RESPONSIBILITY FOR CODE COMPLIANCE, FOR HIRING & EMPLOYING INDIVIDUALS & HAS ULTIMATE RESPONSIBILITY FOR MY OWN WORK & FOR THE WORK OF OTHERS.  ACTING AS MY OWN GENERAL CONTRACTOR, I FURTHER UNDERSTAND THAT I MAY FORFEIT CERTAIN PROTECTIONS, WHICH MIGHT BE AVAILABLE TO ME THROUGH THE STATE OF TENN. GENERAL CONTRACTOR�S LICENSING PROCESS.  I FURTHER ACKNOWLEDGE THAT AS A SELF-BUILDING PERMIT HOLDER I AM RESPONSIBLE FOR REQUESTING ALL REQUIRED INSPECTIONS & COMPLETING ALL AUTHORIZED WORK IN COMPLIANCE WITH APPLICABLE ADOPTED CODES.  I FURTHER UNDERSTAND THAT SEPARATE PERMITS ARE REQUIRED FOR ANY PROPOSED ELECTRICAL, PLUMBING, & GAS/MECHANICAL WORK AND IS NOT PART OF THIS BUILDING PERMIT�.",36.211569,-86.83486500000001,Residential,"TYPE: Building Residential - New SUBTYPE: Accessory Structure, Shed / Storage Bldg"
2020013445,Building Residential - New,Single Family Residence,2020-02-28,2020-04-13,491943.0,4424  SCENIC DR,NASHVILLE,TN,37204,"HALLMARK BUILDING GROUP, INC",3768941,"to construct 4367SF single family residence with 573SF garage and 381Sf porches. 10' min. side setback, 20' min. rear setback, front setback at 90' more than triple table. unit 1 of 2. lot coverage is 3689SF of max 19912SF lot coverage. not to be over any easements. Max height 3 stories or 35.9�.
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.090581,-86.795636,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
